:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,23
:ALARM_NAME,"2_ULD_STS_raw"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,20
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,3
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:13:16,2024/03/01 03:13:38,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:13:48,2024/03/01 03:13:56,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:13:48,2024/03/01 03:13:56,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:13:50,2024/03/01 03:13:56,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:14:00,2024/03/01 03:14:22,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:14:00,2024/03/01 03:14:22,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:14:32,2024/03/01 03:14:40,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:14:32,2024/03/01 03:14:40,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:14:34,2024/03/01 03:14:40,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:14:44,2024/03/01 03:15:06,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:14:44,2024/03/01 03:15:06,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:15:16,2024/03/01 03:15:26,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:15:16,2024/03/01 03:15:26,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:15:18,2024/03/01 03:15:26,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:15:28,2024/03/01 03:15:50,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:15:28,2024/03/01 03:15:50,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:16:00,2024/03/01 03:16:10,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:16:00,2024/03/01 03:16:10,****/**/** **:**:**,1,1
