:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,22
:ALARM_NAME,"2_ULD_STS"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,200
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,1
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,7,"E07:不足満杯",R,2024/02/17 01:27:16,2024/02/17 01:28:14,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:28:14,2024/02/17 01:28:20,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:28:20,2024/02/17 01:29:18,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:29:18,2024/02/17 01:29:24,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:29:24,2024/02/17 01:30:20,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:30:20,2024/02/17 01:30:26,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:30:26,2024/02/17 01:31:24,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:31:24,2024/02/17 01:31:32,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:31:32,2024/02/17 01:32:30,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:32:30,2024/02/17 01:32:36,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:32:36,2024/02/17 01:33:32,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:33:32,2024/02/17 01:33:38,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:33:38,2024/02/17 01:34:36,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:34:36,2024/02/17 01:34:42,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:34:42,2024/02/17 01:35:40,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 01:35:40,2024/02/17 01:35:46,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 01:35:46,2024/02/17 02:41:05,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 02:41:05,2024/02/17 02:48:53,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 02:48:53,2024/02/17 02:49:59,****/**/** **:**:**,1,1
0,0,1,"E01:手動",R,2024/02/17 02:49:59,2024/02/17 02:50:23,****/**/** **:**:**,1,1
0,0,3,"E03:原点復帰",R,2024/02/17 02:50:23,2024/02/17 02:50:25,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 02:50:25,2024/02/17 03:05:01,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 03:05:01,2024/02/17 03:05:03,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 03:05:03,2024/02/17 03:05:21,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 03:05:21,2024/02/17 03:05:31,****/**/** **:**:**,1,1
0,0,1,"E01:手動",R,2024/02/17 03:05:31,2024/02/17 03:05:59,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 03:05:59,2024/02/17 03:47:49,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 03:47:49,2024/02/17 03:47:55,****/**/** **:**:**,1,1
0,0,1,"E01:手動",R,2024/02/17 03:47:55,2024/02/17 03:48:17,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 03:48:17,2024/02/17 03:48:19,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 03:48:19,2024/02/17 03:57:09,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 03:57:09,2024/02/17 03:57:15,****/**/** **:**:**,1,1
