:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,11
:ALARM_NAME,"1_MSAPシード剥離_ALM"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,11
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,0
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,128,"酸洗浄槽L",R,2023/04/14 20:49:27,2023/04/14 20:49:53,****/**/** **:**:**,1,1
0,0,127,"ｱﾙｶﾘ洗浄槽L",R,2023/04/14 20:49:29,2023/04/14 20:50:03,****/**/** **:**:**,1,1
0,0,142,"酸洗浄槽LL",R,2023/04/14 20:49:53,2023/04/14 21:20:37,****/**/** **:**:**,1,1
0,0,138,"ｱﾙｶﾘ洗浄槽LL",R,2023/04/14 20:50:03,2023/04/14 20:59:57,****/**/** **:**:**,1,1
0,0,135,"水洗1槽LL",R,2023/04/14 21:00:17,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,136,"水洗2槽LL",R,2023/04/14 21:00:39,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,137,"水洗3槽LL",R,2023/04/14 21:00:43,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,140,"水洗5槽LL",R,2023/04/14 21:05:17,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,139,"水洗4槽LL",R,2023/04/14 21:05:21,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,141,"水洗6槽LL",R,2023/04/14 21:05:21,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,127,"ｱﾙｶﾘ洗浄槽L",R,2023/04/14 21:06:35,2023/04/14 21:07:11,****/**/** **:**:**,1,1
0,0,138,"ｱﾙｶﾘ洗浄槽LL",R,2023/04/14 21:07:11,2023/04/14 21:20:37,****/**/** **:**:**,1,1
0,0,127,"ｱﾙｶﾘ洗浄槽L",R,2023/04/14 21:20:59,2023/04/14 21:29:39,****/**/** **:**:**,1,1
0,0,138,"ｱﾙｶﾘ洗浄槽LL",R,2023/04/14 21:29:39,2023/04/14 22:20:30,****/**/** **:**:**,1,1
0,0,133,"水ｶｰﾃﾝ槽LL",R,2023/04/14 21:57:42,2023/04/14 22:06:42,****/**/** **:**:**,1,1
0,0,145,"水洗9槽LL",R,2023/04/14 22:09:12,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,143,"水洗7槽LL",R,2023/04/14 22:09:18,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,144,"水洗8槽LL",R,2023/04/14 22:09:18,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,141,"水洗6槽LL",R,2023/04/14 22:10:12,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,140,"水洗5槽LL",R,2023/04/14 22:10:24,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,135,"水洗1槽LL",R,2023/04/14 22:10:26,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,139,"水洗4槽LL",R,2023/04/14 22:10:36,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,136,"水洗2槽LL",R,2023/04/14 22:10:40,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,137,"水洗3槽LL",R,2023/04/14 22:10:42,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,133,"水ｶｰﾃﾝ槽LL",R,2023/04/14 22:11:04,2023/04/17 06:14:32,****/**/** **:**:**,1,1
0,0,76,"アルカリ洗浄建浴槽→本槽移送時間超過異常",R,2023/04/14 22:20:26,2023/04/14 22:20:30,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/17 05:21:21,2023/04/17 05:21:35,****/**/** **:**:**,1,1
0,0,113,"上流装置受け入れ搬送異常",R,2023/04/17 07:08:08,2023/04/17 07:11:46,****/**/** **:**:**,1,1
0,0,88,"搬送異常",R,2023/04/17 07:17:28,2023/04/17 07:19:22,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/17 09:25:16,2023/04/17 09:26:00,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/17 09:25:22,2023/04/17 09:29:30,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/17 09:55:33,2023/04/17 09:56:29,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/17 20:05:53,2023/04/17 20:06:05,****/**/** **:**:**,1,1
0,0,145,"水洗9槽LL",R,2023/04/17 21:56:55,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,144,"水洗8槽LL",R,2023/04/17 21:57:01,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,143,"水洗7槽LL",R,2023/04/17 21:57:07,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,141,"水洗6槽LL",R,2023/04/17 21:57:35,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,140,"水洗5槽LL",R,2023/04/17 21:57:45,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,139,"水洗4槽LL",R,2023/04/17 21:57:51,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,135,"水洗1槽LL",R,2023/04/17 21:57:57,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,137,"水洗3槽LL",R,2023/04/17 21:58:09,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,136,"水洗2槽LL",R,2023/04/17 21:58:17,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,133,"水ｶｰﾃﾝ槽LL",R,2023/04/17 21:58:37,2023/04/18 06:10:01,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/18 06:10:43,2023/04/18 06:10:49,****/**/** **:**:**,1,1
0,0,88,"搬送異常",R,2023/04/18 07:18:27,2023/04/18 07:25:19,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/18 08:12:25,2023/04/18 08:16:39,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/18 08:12:31,2023/04/18 08:16:39,****/**/** **:**:**,1,1
0,0,66,"ｴｯﾁﾝｸﾞ槽温度下限異常",R,2023/04/18 17:26:13,2023/04/18 17:26:19,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/18 18:15:58,2023/04/18 18:16:06,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/18 18:58:02,2023/04/18 21:00:02,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/18 18:58:06,2023/04/18 18:59:06,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/18 21:44:22,2023/04/18 21:45:40,****/**/** **:**:**,1,1
0,0,120,"ｱﾙｶﾘ洗浄槽HH",R,2023/04/18 22:03:50,2023/04/18 22:07:16,****/**/** **:**:**,1,1
0,0,121,"酸洗浄槽HH",R,2023/04/18 22:03:50,2023/04/18 22:07:16,****/**/** **:**:**,1,1
0,0,145,"水洗9槽LL",R,2023/04/18 22:05:46,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,144,"水洗8槽LL",R,2023/04/18 22:05:56,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,143,"水洗7槽LL",R,2023/04/18 22:06:08,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,141,"水洗6槽LL",R,2023/04/18 22:06:34,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,140,"水洗5槽LL",R,2023/04/18 22:06:46,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,139,"水洗4槽LL",R,2023/04/18 22:07:00,2023/04/19 06:11:12,****/**/** **:**:**,1,1
0,0,135,"水洗1槽LL",R,2023/04/18 22:07:08,2023/04/19 06:11:12,****/**/** **:**:**,1,1
